Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 红金星地牢砖
appliedenergistics2:facade:0, 线缆伪装板 - 橙金星地牢砖
appliedenergistics2:facade:0, 线缆伪装板 - 铝矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 方铅矿石
appliedenergistics2:facade:0, 线缆伪装板 - 石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 硅矿石
appliedenergistics2:facade:0, 线缆伪装板 - 锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铅块
appliedenergistics2:facade:0, 线缆伪装板 - 太阳能矿石
appliedenergistics2:facade:0, 线缆伪装板 - 焦糊金星岩
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铝土矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铅矿石
appliedenergistics2:facade:0, 线缆伪装板 - 银矿石
appliedenergistics2:facade:0, 线缆伪装板 - 镍矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铀矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 铝块
appliedenergistics2:facade:0, 线缆伪装板 - 铅块
appliedenergistics2:facade:0, 线缆伪装板 - 银块
appliedenergistics2:facade:0, 线缆伪装板 - 镍块
appliedenergistics2:facade:0, 线缆伪装板 - 铀块
appliedenergistics2:facade:0, 线缆伪装板 - 康铜块
appliedenergistics2:facade:0, 线缆伪装板 - 琥珀金块
appliedenergistics2:facade:0, 线缆伪装板 - 钢块
appliedenergistics2:facade:0, 线缆伪装板 - 焦炉砖
appliedenergistics2:facade:0, 线缆伪装板 - 高炉砖
appliedenergistics2:facade:0, 线缆伪装板 - 强化高炉砖
appliedenergistics2:facade:0, 线缆伪装板 - 焦煤块
appliedenergistics2:facade:0, 线缆伪装板 - 麻凝土
appliedenergistics2:facade:0, 线缆伪装板 - 混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 混凝土砖
appliedenergistics2:facade:0, 线缆伪装板 - 镀铅混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 绝缘玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 窑砖
appliedenergistics2:facade:0, 线缆伪装板 - 防腐木板
appliedenergistics2:facade:0, 线缆伪装板 - 防腐木板
appliedenergistics2:facade:0, 线缆伪装板 - 防腐木板
appliedenergistics2:facade:0, 线缆伪装板 - 铜板方块
appliedenergistics2:facade:0, 线缆伪装板 - 铝板方块
appliedenergistics2:facade:0, 线缆伪装板 - 铅板方块
appliedenergistics2:facade:0, 线缆伪装板 - 银板方块
appliedenergistics2:facade:0, 线缆伪装板 - 镍板方块
appliedenergistics2:facade:0, 线缆伪装板 - 铀板方块
appliedenergistics2:facade:0, 线缆伪装板 - 康铜板方块
appliedenergistics2:facade:0, 线缆伪装板 - 琥珀金板方块
appliedenergistics2:facade:0, 线缆伪装板 - 钢板方块
appliedenergistics2:facade:0, 线缆伪装板 - 铁板方块
appliedenergistics2:facade:0, 线缆伪装板 - 金板方块
appliedenergistics2:facade:0, 线缆伪装板 - 铜线圈
appliedenergistics2:facade:0, 线缆伪装板 - 琥珀金线圈
appliedenergistics2:facade:0, 线缆伪装板 - 高压线圈
appliedenergistics2:facade:0, 线缆伪装板 - 红石工程块
appliedenergistics2:facade:0, 线缆伪装板 - 轻型工程块
appliedenergistics2:facade:0, 线缆伪装板 - 重型工程块
appliedenergistics2:facade:0, 线缆伪装板 - 发电机模块
appliedenergistics2:facade:0, 线缆伪装板 - 散热器模块
appliedenergistics2:facade:0, 线缆伪装板 - 沥青混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 逻辑编程器
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧木
appliedenergistics2:facade:0, 线缆伪装板 - 富集的门瑞欧木
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧树叶
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧木板
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧结晶块
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧结晶砖
appliedenergistics2:facade:0, 线缆伪装板 - 紫颂果结晶块
appliedenergistics2:facade:0, 线缆伪装板 - 紫颂果结晶砖
appliedenergistics2:facade:0, 线缆伪装板 - 强化焦炉砖
appliedenergistics2:facade:0, 线缆伪装板 - 流星块
appliedenergistics2:facade:0, 线缆伪装板 - 破裂流星块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制流星块
appliedenergistics2:facade:0, 线缆伪装板 - Meteoric Rock
appliedenergistics2:facade:0, 线缆伪装板 - Gleaning Meteor Cluster
appliedenergistics2:facade:0, 线缆伪装板 - Block of Meteor
appliedenergistics2:facade:0, 线缆伪装板 - tile.fake_ice.name
appliedenergistics2:facade:0, 线缆伪装板 - 佐拉树原木
appliedenergistics2:facade:0, 线缆伪装板 - 佐拉树木板
appliedenergistics2:facade:0, 线缆伪装板 - 佐拉树树叶
appliedenergistics2:facade:0, 线缆伪装板 - 瓷铁块
appliedenergistics2:facade:0, 线缆伪装板 - 碳板块
appliedenergistics2:facade:0, 线缆伪装板 - 佐拉钢块
appliedenergistics2:facade:0, 线缆伪装板 - 烧焦的圆石
appliedenergistics2:facade:0, 线缆伪装板 - 烧焦的石头
appliedenergistics2:facade:0, 线缆伪装板 - 烧焦的石砖
appliedenergistics2:facade:0, 线缆伪装板 - 灰砖块
appliedenergistics2:facade:0, 线缆伪装板 - 刨花板
appliedenergistics2:facade:0, 线缆伪装板 - 刨花木板
appliedenergistics2:facade:0, 线缆伪装板 - tile.serenetweaks.BlockBranches.name
appliedenergistics2:facade:0, 线缆伪装板 - 橡木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 乌洛托品（魔法版01型）
appliedenergistics2:facade:0, 线缆伪装板 - 咒波容器
appliedenergistics2:facade:0, 线缆伪装板 - 聚合矩阵
appliedenergistics2:facade:0, 线缆伪装板 - 木碳块
appliedenergistics2:facade:0, 线缆伪装板 - 钢块
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂石
appliedenergistics2:facade:0, 线缆伪装板 - 地狱铁块
appliedenergistics2:facade:0, 线缆伪装板 - 地狱铁矿
appliedenergistics2:facade:0, 线缆伪装板 - 标准耐火框架
appliedenergistics2:facade:0, 线缆伪装板 - 高级耐火框架
appliedenergistics2:facade:0, 线缆伪装板 - 基础耐火框架
appliedenergistics2:facade:0, 线缆伪装板 - 红石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 青金石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 钻石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 煤晶块
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 铁晶块
appliedenergistics2:facade:0, 线缆伪装板 - 充能红石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 充能青金石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 充能钻石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 充能煤晶块
appliedenergistics2:facade:0, 线缆伪装板 - 充能绿宝石水晶块
appliedenergistics2:facade:0, 线缆伪装板 - 充能铁晶块
appliedenergistics2:facade:0, 线缆伪装板 - 装饰用绿色石英方块
appliedenergistics2:facade:0, 线缆伪装板 - 装饰用石英
appliedenergistics2:facade:0, 线缆伪装板 - 白色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 橙色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 品红色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 黄色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 灰色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 青色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 紫色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 棕色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 绿色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 红色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 黑色灯具
appliedenergistics2:facade:0, 线缆伪装板 - 白色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 橙色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 品红色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 黄色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 灰色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 青色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 紫色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 棕色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 绿色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 红色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 黑色灯具 (开启)
appliedenergistics2:facade:0, 线缆伪装板 - 灯具控制器
appliedenergistics2:facade:0, 线缆伪装板 - 藏宝箱
appliedenergistics2:facade:0, 线缆伪装板 - 焦黑石英柱
appliedenergistics2:facade:0, 线缆伪装板 - 錾制焦黑石英
appliedenergistics2:facade:0, 线缆伪装板 - 焦黑石英块
appliedenergistics2:facade:0, 线缆伪装板 - 焦黑石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 木质外壳
appliedenergistics2:facade:0, 线缆伪装板 - 木炭块
appliedenergistics2:facade:0, 线缆伪装板 - 末影珍珠块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩工厂外墙
appliedenergistics2:facade:0, 线缆伪装板 - 末影外壳
appliedenergistics2:facade:0, 线缆伪装板 - 铁制外壳
appliedenergistics2:facade:0, 线缆伪装板 - 水晶石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 星辉矿石
appliedenergistics2:facade:0, 线缆伪装板 - 海蓝宝石砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 大理石
appliedenergistics2:facade:0, 线缆伪装板 - 大理石砖
appliedenergistics2:facade:0, 线缆伪装板 - 大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 大理石横梁
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹大理石
appliedenergistics2:facade:0, 线缆伪装板 - 凹面大理石
appliedenergistics2:facade:0, 线缆伪装板 - 精致大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石砖
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石横梁
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 凹面熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 精致熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木板
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木柱
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木横梁
appliedenergistics2:facade:0, 线缆伪装板 - 凹面聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 刻纹聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 抛光聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 纳耳狂曼喷口
appliedenergistics2:facade:0, 线缆伪装板 - 费萨利德喷口
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 铅块
appliedenergistics2:facade:0, 线缆伪装板 - 银块
appliedenergistics2:facade:0, 线缆伪装板 - 黎明石块
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铅矿石
appliedenergistics2:facade:0, 线缆伪装板 - 银矿石
appliedenergistics2:facade:0, 线缆伪装板 - 方镁矾砖块
appliedenergistics2:facade:0, 线缆伪装板 - 灰石
appliedenergistics2:facade:0, 线缆伪装板 - 灰石砖
appliedenergistics2:facade:0, 线缆伪装板 - 灰石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 古代砖
appliedenergistics2:facade:0, 线缆伪装板 - 古代镶边砖
appliedenergistics2:facade:0, 线缆伪装板 - 古代瓦块
appliedenergistics2:facade:0, 线缆伪装板 - 古代灯笼
appliedenergistics2:facade:0, 线缆伪装板 - 石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 密封板
appliedenergistics2:facade:0, 线缆伪装板 - 加固密封板
appliedenergistics2:facade:0, 线缆伪装板 - 粉色史莱姆泥土
appliedenergistics2:facade:0, 线缆伪装板 - 飞龙金属块
appliedenergistics2:facade:0, 线缆伪装板 - 神龙金属块
appliedenergistics2:facade:0, 线缆伪装板 - 混沌金属块
appliedenergistics2:facade:0, 线缆伪装板 - 蕴魔源质金属块
appliedenergistics2:facade:0, 线缆伪装板 - 元金块
appliedenergistics2:facade:0, 线缆伪装板 - 束缚金属块
appliedenergistics2:facade:0, 线缆伪装板 - 感知金属块
appliedenergistics2:facade:0, 线缆伪装板 - 能量金属块
appliedenergistics2:facade:0, 线缆伪装板 - UU金属块
appliedenergistics2:facade:0, 线缆伪装板 - Fairy Block
appliedenergistics2:facade:0, 线缆伪装板 - Pokefennium Block
appliedenergistics2:facade:0, 线缆伪装板 - Red Aurum Block
appliedenergistics2:facade:0, 线缆伪装板 - Drulloy Block
appliedenergistics2:facade:0, 线缆伪装板 - Alumite Block
appliedenergistics2:facade:0, 线缆伪装板 - 方镁矾混合物块
appliedenergistics2:facade:0, 线缆伪装板 - 方镁矾瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 方镁矾平滑瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 大块古代瓦砖
appliedenergistics2:facade:0, 线缆伪装板 - 密封板瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 密封板箍桶
appliedenergistics2:facade:0, 线缆伪装板 - 密封板支柱
appliedenergistics2:facade:0, 线缆伪装板 - 锻铁瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 锻铁平台台阶
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:encoded_pattern, 编码样板
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 淡蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 黄绿色
appliedenergistics2:paint_ball:6, 染色球 - 粉红色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 淡灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 淡蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 黄绿色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉红色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 淡灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:58, 样板扩展卡
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:46, 末影粉
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:4, 面粉
appliedenergistics2:material:56, 16k-ME流体存储组件
appliedenergistics2:material:54, 1k-ME流体存储组件
appliedenergistics2:material:55, 4k-ME流体存储组件
appliedenergistics2:material:57, 64k-ME流体存储组件
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:51, 金粉
appliedenergistics2:material:49, 铁粉
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:3, 下界石英粉
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:5, 硅
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:material:40, 木齿轮
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 淡蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 黄绿色
appliedenergistics2:part:26, ME包层线缆 - 粉红色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 淡灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
appliedenergistics2:part:33, ME包层线缆 - 绿色
appliedenergistics2:part:34, ME包层线缆 - 红色
appliedenergistics2:part:35, ME包层线缆 - 黑色
appliedenergistics2:part:36, ME包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:500, ME致密包层线缆 - 白色
appliedenergistics2:part:501, ME致密包层线缆 - 橙色
appliedenergistics2:part:502, ME致密包层线缆 - 品红色
appliedenergistics2:part:503, ME致密包层线缆 - 淡蓝色
appliedenergistics2:part:504, ME致密包层线缆 - 黄色
appliedenergistics2:part:505, ME致密包层线缆 - 黄绿色
appliedenergistics2:part:506, ME致密包层线缆 - 粉红色
appliedenergistics2:part:507, ME致密包层线缆 - 灰色
appliedenergistics2:part:508, ME致密包层线缆 - 淡灰色
appliedenergistics2:part:509, ME致密包层线缆 - 青色
appliedenergistics2:part:510, ME致密包层线缆 - 紫色
appliedenergistics2:part:511, ME致密包层线缆 - 蓝色
appliedenergistics2:part:512, ME致密包层线缆 - 棕色
appliedenergistics2:part:513, ME致密包层线缆 - 绿色
appliedenergistics2:part:514, ME致密包层线缆 - 红色
appliedenergistics2:part:515, ME致密包层线缆 - 黑色
appliedenergistics2:part:516, ME致密包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:60, ME致密线缆 - 白色
appliedenergistics2:part:61, ME致密线缆 - 橙色
appliedenergistics2:part:62, ME致密线缆 - 品红色
appliedenergistics2:part:63, ME致密线缆 - 淡蓝色
appliedenergistics2:part:64, ME致密线缆 - 黄色
appliedenergistics2:part:65, ME致密线缆 - 黄绿色
appliedenergistics2:part:66, ME致密线缆 - 粉红色
appliedenergistics2:part:67, ME致密线缆 - 灰色
appliedenergistics2:part:68, ME致密线缆 - 淡灰色
appliedenergistics2:part:69, ME致密线缆 - 青色
appliedenergistics2:part:70, ME致密线缆 - 紫色
appliedenergistics2:part:71, ME致密线缆 - 蓝色
appliedenergistics2:part:72, ME致密线缆 - 棕色
appliedenergistics2:part:73, ME致密线缆 - 绿色
appliedenergistics2:part:74, ME致密线缆 - 红色
appliedenergistics2:part:75, ME致密线缆 - 黑色
appliedenergistics2:part:76, ME致密线缆 - 福鲁伊克斯色
appliedenergistics2:part:0, ME玻璃线缆 - 白色
appliedenergistics2:part:1, ME玻璃线缆 - 橙色
appliedenergistics2:part:2, ME玻璃线缆 - 品红色
appliedenergistics2:part:3, ME玻璃线缆 - 淡蓝色
appliedenergistics2:part:4, ME玻璃线缆 - 黄色
appliedenergistics2:part:5, ME玻璃线缆 - 黄绿色
appliedenergistics2:part:6, ME玻璃线缆 - 粉红色
appliedenergistics2:part:7, ME玻璃线缆 - 灰色
appliedenergistics2:part:8, ME玻璃线缆 - 淡灰色
appliedenergistics2:part:9, ME玻璃线缆 - 青色
appliedenergistics2:part:10, ME玻璃线缆 - 紫色
appliedenergistics2:part:11, ME玻璃线缆 - 蓝色
appliedenergistics2:part:12, ME玻璃线缆 - 棕色
appliedenergistics2:part:13, ME玻璃线缆 - 绿色
appliedenergistics2:part:14, ME玻璃线缆 - 红色
appliedenergistics2:part:15, ME玻璃线缆 - 黑色
appliedenergistics2:part:16, ME玻璃线缆 - 福鲁伊克斯色
appliedenergistics2:part:40, ME智能线缆 - 白色
appliedenergistics2:part:41, ME智能线缆 - 橙色
appliedenergistics2:part:42, ME智能线缆 - 品红色
appliedenergistics2:part:43, ME智能线缆 - 淡蓝色
appliedenergistics2:part:44, ME智能线缆 - 黄色
appliedenergistics2:part:45, ME智能线缆 - 黄绿色
appliedenergistics2:part:46, ME智能线缆 - 粉红色
appliedenergistics2:part:47, ME智能线缆 - 灰色
appliedenergistics2:part:48, ME智能线缆 - 淡灰色
appliedenergistics2:part:49, ME智能线缆 - 青色
appliedenergistics2:part:50, ME智能线缆 - 紫色
appliedenergistics2:part:51, ME智能线缆 - 蓝色
appliedenergistics2:part:52, ME智能线缆 - 棕色
appliedenergistics2:part:53, ME智能线缆 - 绿色
appliedenergistics2:part:54, ME智能线缆 - 红色
appliedenergistics2:part:55, ME智能线缆 - 黑色
appliedenergistics2:part:56, ME智能线缆 - 福鲁伊克斯色
appliedenergistics2:part:420, ME交换监控器
appliedenergistics2:part:360, ME合成终端
appliedenergistics2:part:200, 暗色照明面板
appliedenergistics2:part:341, ME增广处理样板终端
appliedenergistics2:part:260, ME输出总线
appliedenergistics2:part:302, ME流体破坏面板
appliedenergistics2:part:261, ME流体输出总线
appliedenergistics2:part:321, ME流体成型面板
appliedenergistics2:part:241, ME流体输入总线
appliedenergistics2:part:441, ME流体接口
appliedenergistics2:part:281, ME流体标准发信器
appliedenergistics2:part:221, ME流体存储总线
appliedenergistics2:part:520, ME流体终端
appliedenergistics2:part:320, ME成型面板
appliedenergistics2:part:301, ME精准破坏面板
appliedenergistics2:part:240, ME输入总线
appliedenergistics2:part:440, ME接口
appliedenergistics2:part:480, ME接口终端
appliedenergistics2:part:100, ME反相触发总线
appliedenergistics2:part:280, ME标准发信器
appliedenergistics2:part:160, 亮色照明面板
appliedenergistics2:part:222, ME矿典存储总线
appliedenergistics2:part:469, P2P通道 - FE
appliedenergistics2:part:463, P2P通道 - 流体
appliedenergistics2:part:462, P2P通道 - 物品
appliedenergistics2:part:467, P2P通道 - 光
appliedenergistics2:part:460, P2P通道 - ME
appliedenergistics2:part:461, P2P通道 - 红石
appliedenergistics2:part:340, ME样板终端
appliedenergistics2:part:140, 石英纤维
appliedenergistics2:part:180, 照明面板
appliedenergistics2:part:220, ME存储总线
appliedenergistics2:part:400, ME存储监控器
appliedenergistics2:part:380, ME终端
appliedenergistics2:part:80, ME触发总线
thaumcraft:thaumonomicon:0, 魔导手册
thaumcraft:curio:0, 奥术珍品
thaumcraft:curio:1, 传世珍品
thaumcraft:curio:2, 远古珍品
thaumcraft:curio:3, 邪术珍品
thaumcraft:curio:4, 光明珍品
thaumcraft:curio:5, 扭曲珍品
thaumcraft:curio:6, 血腥仪式
thaumcraft:loot_bag:0, 寻常藏宝袋
thaumcraft:loot_bag:1, 稀有藏宝袋
thaumcraft:loot_bag:2, 罕见藏宝袋
thaumcraft:primordial_pearl, item.primordial_pearl.name
thaumcraft:pech_wand, 岩精法杖
thaumcraft:celestial_notes:0, 天象笔记
thaumcraft:celestial_notes:1, 天象笔记
thaumcraft:celestial_notes:2, 天象笔记
thaumcraft:celestial_notes:3, 天象笔记
thaumcraft:celestial_notes:4, 天象笔记
thaumcraft:celestial_notes:5, 天象笔记
thaumcraft:celestial_notes:6, 天象笔记
thaumcraft:celestial_notes:7, 天象笔记
thaumcraft:celestial_notes:8, 天象笔记
thaumcraft:celestial_notes:9, 天象笔记
thaumcraft:celestial_notes:10, 天象笔记
thaumcraft:celestial_notes:11, 天象笔记
thaumcraft:celestial_notes:12, 天象笔记
